Tapahtuma,Tapahtuma.1,Tyyppi1,1-Energia,X-Kulma,Y-Kulma,Z-Kulma,Transversaalinen-liike-energia,Eta,Phi,Varaus,Tyyppi2,2-Energia,X-Kulma2,Y-Kulma2,Z-Kulma2,Transversaalinen-liike-energia2,Eta2,Phi2,Varaus2,Massa[GeV],Massa(kg),Phi(deg),Phi2(deg)
163796,144639729,G,11.0075,6.8165,7.59656,4.121,10.2065,0.393527,0.839467,-1,G,24.56,13.6512,19.884,4.631869999999999,24.119,0.190881,0.969157,1,3.78559,6.748427127047206e-27,48.09791614050551,55.52860578555667
163796,117864498,G,9.03753,6.88492,0.8251780000000001,-5.79507,6.934189999999999,-0.760322,0.1192839999999999,-1,G,13.0552,10.7718,4.65437,-5.72109,11.7344,-0.470049,0.407859,1,3.69858,6.59331771363361e-27,6.834469763438055,23.368599336424705
163796,118286711,G,23.1007,6.5369,8.507530000000001,-20.4578,10.7289,-1.40116,0.915643,1,G,17.4612,4.45985,9.3165,-14.0782,10.329,-1.11628,1.1243299999999998,-1,3.72948,6.648401966874388e-27,52.462479440693784,64.4193637799396
163796,119115786,G,10.873,-3.48411,-4.9315,-9.04166,6.0381,-1.19334,-2.18587,1,T,25.2266,-6.00671,-6.95016,-23.4944,9.18615,-1.66841,-2.28351,-1,3.65198,6.510245668293148e-27,-125.241125564253,-130.83548547591002
163796,119175626,G,34.5346,3.58126,5.45874,-33.9117,6.52865,-2.34985,0.990173,1,G,74.839,7.53977,17.178,-72.4495,18.7598,-2.06068,1.15719,-1,3.71126,6.615921866743416e-27,56.73273388780352,66.30210309473937
163796,118531191,G,10.6796,6.03751,-3.3012900000000003,-8.16662,6.881130000000001,-1.0075,-0.5003810000000001,-1,G,10.2024,4.453790000000001,-6.17703,-6.7887,7.615239999999999,-0.802508,-0.946098,1,3.5346300000000004,6.3010502923123904e-27,-28.669719448533762,-54.20742240576459
163796,120379980,G,30.0582,3.91591,-4.51696,-29.4575,5.97807,-2.29814,-0.8565530000000001,-1,T,18.5919,4.95541,-1.50605,-17.8557,5.17922,-1.95121,-0.29505,1,3.64956,6.505931626453577e-27,-49.07687182926598,-16.905119745333824
163796,120312358,G,69.5971,25.1905,-15.802,-62.9245,29.7365,-1.49437,-0.560251,-1,G,12.4188,4.13157,-1.3281,-11.6354,4.33978,-1.7124700000000002,-0.3110199999999999,1,3.77155,6.723398553730037e-27,-32.100017767981775,-17.820133344157686
163796,121256946,G,32.1478,17.0818,5.96851,-26.5717,18.0945,-1.17716,0.336147,-1,G,24.9186,14.5303,1.51622,-20.1865,14.6092,-1.12734,0.103972,1,3.85842,6.878258394475228e-27,19.259804395982815,5.957156787533802
163796,121131219,G,29.6784,-8.04382,5.77336,27.9778,9.90125,1.76183,2.51906,1,T,3.8003,0.222124,1.25255,3.57951,1.27209,1.7578900000000002,1.39528,-1,3.79636,6.767626395895206e-27,144.33150634021567,79.94365523900824
163796,120421053,G,9.4344,-0.531099,9.31855,-1.37091,9.33367,-0.1463549999999999,1.62773,1,G,9.0329,-3.99325,8.03285,-1.05334,8.97066,-0.1171519999999999,2.03213,-1,3.69104,6.579876442778092e-27,93.26205918682335,116.43247242191231
163796,122188700,G,20.3343,-6.13896,-5.87245,18.4743,8.495439999999999,1.5191,-2.37838,1,G,14.3862,-6.72674,-5.3741,11.5248,8.60988,1.10175,-2.46751,-1,3.68154,6.562941154564908e-27,-136.27113607831575,-141.37790890631643
163796,122227985,G,26.6769,-11.4931,-14.2952,-19.3701,18.3424,-0.920441,-2.24796,-1,G,7.992369999999999,-5.02829,-3.34799,-5.23203,6.04092,-0.783454,-2.55417,1,3.52904,6.29108521219537e-27,-128.79862051422003,-146.34316115891986
163796,121463389,G,6.24402,2.75442,2.78375,-4.86216,3.91613,-1.04232,0.790695,-1,T,4.433269999999999,-0.932705,1.63267,-4.013380000000001,1.8803,-1.50219,2.08983,1,3.52224,6.2789631111585636e-27,45.30348638209365,119.73843889981694
163796,123061752,G,16.0646,-5.11394,-13.4652,7.113110000000001,14.4036,0.4756979999999999,-1.93376,1,G,8.684,-4.05259,-5.4662,5.39424,6.80462,0.726983,-2.20876,-1,3.69272,6.58287131479895e-27,-110.79628659121077,-126.55262595730737
163796,148611232,G,11.1201,9.67742,-5.3645,-1.10248,11.0648,-0.0994742,-0.506162,1,G,10.5411,10.0449,-1.98125,-2.50566,10.2384,-0.242353,-0.19474,-1,3.64138,6.491349451971067e-27,-29.000946349898864,-11.157780102376915
163796,149268007,G,19.6887,-10.0492,-2.44739,-16.7528,10.343,-1.2594,-2.9027,-1,T,2.73848,-0.510861,0.7720060000000001,-2.5751,0.925728,-1.7470599999999998,2.15537,1,3.88426,6.924322378415089e-27,-166.3124591926131,123.49360428910413
163796,149764058,G,12.045,8.36218,1.45664,-8.54534,8.48811,-0.886133,0.172464,1,G,6.14003,4.602,-1.7304099999999998,-3.67643,4.91657,-0.691355,-0.359659,-1,3.63025,6.471508424832883e-27,9.881459317943579,-20.606942763894317
163796,149362851,G,13.3687,5.78581,-3.13908,11.6353,6.582510000000001,1.3346,-0.497104,-1,G,38.4511,12.0923,-5.34604,36.1064,13.2213,1.72974,-0.4162689999999999,1,3.793730000000001,6.762937995053031e-27,-28.481961179069398,-23.850456842129685
163796,149481057,G,26.123,-5.27885,-6.0936900000000005,-24.8476,8.06222,-1.84406,-2.28467,1,T,5.356669999999999,-2.12848,0.019207,-4.91446,2.12857,-1.57379,3.13257,-1,3.66393,6.531548478203416e-27,-130.9019485801452,179.48304002928444
163796,127974378,G,9.10027,-6.28116,-3.10395,-5.80656,7.00625,-0.754976,-2.68262,1,G,28.5352,-21.3514,-3.43217,-18.6168,21.6255,-0.7795,-2.98221,-1,3.69451,6.586062279630697e-27,-153.7028040373748,-170.86804662169797
163796,128019073,G,11.0311,5.24328,8.90271,3.8632,10.332,0.3657,1.03854,1,G,12.0415,3.94359,8.57627,7.47549,9.43951,0.726359,1.1398,-1,3.724,6.638632979568256e-27,59.50395885551259,65.30572948900692
163796,129815968,G,22.4188,-9.90123,14.4925,-13.9473,17.5518,-0.728474,2.17016,-1,G,9.88409,-5.47565,4.40724,-6.94821,7.028969999999999,-0.873225,2.46388,1,3.63451,6.47910256460006e-27,124.34100886810255,141.16992522668397
163796,129657264,G,13.746,4.919980000000001,5.51695,-11.5887,7.39209,-1.23175,0.842534,1,G,8.8506,1.52867,5.83133,-6.47925,6.02837,-0.933284,1.31442,-1,3.71298,6.618988045240962e-27,48.273642296272115,75.3107185075807
163796,130119423,G,61.6024,25.1931,-11.8929,-54.9428,27.8592,-1.4311200000000002,-0.441057,-1,G,15.9219,8.04027,-3.5336199999999995,-13.2802,8.78251,-1.20147,-0.41408,1,3.63412,6.47840732645236e-27,-25.270704624699885,-23.725036380775567
163796,130702399,G,18.9203,2.56014,-5.53741,-17.9094,6.10059,-1.79791,-1.13773,-1,G,13.8288,4.95918,-3.8527,-12.3202,6.27987,-1.42645,-0.660485,1,3.73558,6.65927620456917e-27,-65.18712722541486,-37.843002931695686
163796,130873784,G,11.1219,-6.15364,-2.53599,8.90996,6.655710000000001,1.10182,-2.75069,-1,G,17.1451,-6.189780000000001,-7.076969999999999,14.3369,9.40196,1.20849,-2.28942,1,3.72011,6.631698424710436e-27,-157.60292774883004,-131.17410353283228
163796,130654915,G,16.4757,1.18048,-12.8181,-10.283,12.8723,-0.731766,-1.47896,1,G,14.4043,-1.17099,-9.4191,-10.8343,9.49161,-0.97795,-1.69448,-1,3.62498,6.46211379652936e-27,-84.73816606866265,-97.08655246932133
163796,130286729,G,5.897819999999999,2.37153,2.62641,4.71709,3.53867,1.0984200000000002,0.8363510000000001,-1,T,9.90387,0.692355,1.70488,9.73086,1.8401,2.36745,1.18504,1,3.57812,6.3785782590904325e-27,47.91938249154276,67.89779055417861
163796,131356559,G,15.1814,6.2395,4.07832,13.225,7.45413,1.33783,0.578922,-1,G,10.1365,3.85045,5.4496,7.62975,6.67264,0.979253,0.955683,1,3.6726,6.547004157025343e-27,33.16978726727046,54.75660245239744
163796,131734454,G,16.129,6.12996,-0.6355890000000001,-14.9048,6.16282,-1.61653,-0.103317,1,G,35.6826,8.40353,-0.7881640000000001,-34.6698,8.44041,-2.12048,-0.0935161,-1,3.68096,6.561907210652945e-27,-5.919628051952738,-5.358077846523005
163796,132317878,G,7.00717,2.0826,-6.6666,-0.555395,6.984319999999999,-0.0794367,-1.26801,1,G,6.77159,4.34768,-4.53943,-2.51686,6.28559,-0.390423,-0.806971,-1,3.673130000000001,6.547948967841448e-27,-72.65162138037873,-46.23603248944851
163796,133152438,G,8.4419,-3.57642,-5.59293,5.21372,6.63865,0.721195,-2.13972,1,G,7.98663,-6.25437,-3.65635,3.35992,7.244730000000001,0.448578,-2.6125700000000003,-1,3.76772,6.716570958587248e-27,-122.59692533972444,-149.68923468248366
163796,133887625,G,19.2469,-6.36685,-7.68434,-16.4574,9.97927,-1.27475,-2.2627,1,G,17.9496,-3.07672,-9.21544,-15.0926,9.71548,-1.22405,-1.89303,-1,3.65973,6.52406129815127e-27,-129.64316030424283,-108.46262949164309
163796,135079235,G,32.8372,3.07684,-22.1822,24.0156,22.3946,0.931643,-1.43297,1,G,11.0676,2.991,-6.5658,8.39189,7.21497,0.992149,-1.14334,-1,3.75632,6.696248612731426e-27,-82.10313316885616,-65.50855654848323
163796,134935804,G,17.6381,16.0146,0.969707,7.32678,16.0439,0.4421239999999999,0.0604775,1,G,9.33603,7.792510000000001,-1.83982,4.80022,8.00676,0.5684140000000001,-0.231855,-1,3.60568,6.427708421527838e-27,3.4651055055022075,-13.284312959004826
163796,134735580,G,7.52797,-7.526910000000001,-0.0278294,0.0636866,7.526960000000001,0.00846103,-3.1379,-1,G,11.9775,-11.0348,-1.23121,4.49077,11.1033,0.394169,-3.03048,1,3.68765,6.573833218878862e-27,-179.78842653408918,-173.63371389879427
163796,135410548,G,8.16733,3.76578,-7.231689999999999,0.4645439999999999,8.15343,0.0569445,-1.0907,1,G,4.8566,2.38735,-3.4685900000000003,-2.41761,4.21077,-0.546531,-0.967982,-1,3.66762,6.538126500677799e-27,-62.49250671491477,-55.4612832446288
163796,135527020,G,8.15077,-7.737019999999999,-2.41643,0.8504510000000001,8.10559,0.1047299999999999,-2.83887,-1,G,7.113919999999999,-6.595039999999999,-0.693851,-2.57306,6.63144,-0.378879,-3.03677,1,3.868,6.895336295641787e-27,-162.6552695862933,-173.99410435193155
163796,135055303,G,7.311610000000001,-6.55272,3.24103,0.0776931,7.31043,0.0106275,2.68227,1,G,8.492360000000001,-5.69285,5.468430000000001,3.12997,7.89381,0.386793,2.3763,-1,3.69697,6.590447627946954e-27,153.6827505145452,136.15196085692855
163796,135653418,G,34.9317,-5.32163,17.9322,-29.5013,18.7052,-1.23682,1.85928,1,G,26.2104,-4.72084,10.7431,-23.4366,11.7346,-1.44239,1.98483,-1,3.57902,6.380182654815891e-27,106.5288969330767,113.72238205094371
163796,135930173,G,21.3102,-2.4813,10.728,-18.2446,11.0112,-1.27877,1.7980900000000002,1,G,8.10449,-2.95597,3.01939,-6.91499,4.22545,-1.26818,2.34558,-1,3.69628,6.589217591224101e-27,103.02296818467141,134.3918345102868
163796,136370767,G,9.31524,-3.78558,-4.93556,6.93341,6.22016,0.960177,-2.22509,-1,G,11.8712,-1.42384,-8.4953,8.16801,8.61379,0.844302,-1.7368599999999998,1,3.64494,6.49769572839622e-27,-127.48826603675595,-99.5147476050856
163796,135880643,G,10.1089,1.73702,-9.51131,2.94895,9.66863,0.300461,-1.39016,-1,G,25.1655,5.47734,-21.275,12.2745,21.9688,0.533111,-1.31881,1,3.5614800000000004,6.3489147647886014e-27,-79.65030084790128,-75.56224697964312
163796,136613348,G,23.1536,5.96759,-2.69276,22.2084,6.54699,1.93566,-0.423877,-1,G,21.8441,6.24886,0.918269,20.9108,6.31597,1.9124,0.145906,1,3.62386,6.460117215182122e-27,-24.286363132665198,8.35979800563524
163796,137612323,G,16.941,3.37655,7.05452,-15.0273,7.82096,-1.40793,1.12438,-1,G,10.5029,1.41458,6.7706,-7.90305,6.91679,-0.978694,1.36483,1,3.64424,6.496447865054196e-27,64.42222856891526,78.198998752835
163796,138656468,G,13.6093,-11.034,-7.96542,0.0791045,13.6087,0.00581275,-2.51632,1,G,10.9637,-9.9676,-4.10617,1.99445,10.7802,0.18397,-2.75083,-1,3.56997,6.3640495644654366e-27,-144.17451590434982,-157.61094915796187
163796,139093900,G,18.6965,-5.7952900000000005,-7.01053,-16.3345,9.09576,-1.3484200000000002,-2.26158,-1,G,10.9389,-5.91719,-3.3801,-8.55633,6.81456,-1.05108,-2.62259,1,3.68228,6.56426032438362e-27,-129.57898903118817,-150.2633383932047
163796,139333813,G,9.2628,-4.52528,4.85501,-6.46057,6.63697,-0.862454,2.32106,1,G,6.5998,-1.96241,5.66288,-2.76169,5.99327,-0.445876,1.90438,-1,3.72234,6.635673760785742e-27,132.98694199662611,109.11293658911652
163796,139166030,G,14.0204,-7.384510000000001,-1.19774,-11.8572,7.48102,-1.24099,-2.9808,-1,G,5.06642,-1.27369,-2.10137,-4.42938,2.46107,-1.3514,-2.11577,1,3.63361,6.477498168874599e-27,-170.78725957258453,-121.2246914203862
163796,138678183,G,8.77267,-8.23066,1.24645,2.76607,8.32451,0.326451,2.99129,-1,G,8.89765,-6.4878,0.540245,6.0641300000000005,6.51025,0.8320790000000001,3.05851,1,3.80034,6.77472139032557e-27,171.38829229967672,175.23971459854587
163796,140190558,G,7.70262,-6.72952,-3.4396,1.48392,7.557589999999999,0.195108,-2.66909,-1,G,10.7792,-10.2582,-2.76495,-1.81778,10.6243,-0.170272,-2.87831,1,3.79306,6.76174361156852e-27,-152.92759214056284,-164.9150151302891
163796,139713024,G,12.1936,-6.339519999999999,-2.39736,-10.1359,6.77767,-1.19225,-2.78005,-1,G,8.47805,-6.600339999999999,-0.4473,-5.30109,6.615480000000001,-0.733695,-3.07393,1,3.67222,6.546326745496816e-27,-159.28513183533403,-176.12321551863752
163796,140257947,G,14.9923,-2.96896,-14.3396,3.21226,14.6438,0.217638,-1.77496,1,G,7.856889999999999,0.952246,-7.75253,0.843242,7.810789999999999,0.10775,-1.44858,-1,3.67537,6.551942130535925e-27,-101.6977168045339,-82.99752028705532
163796,139637058,G,7.62323,2.6162400000000003,-5.74759,4.26883,6.31502,0.6328779999999999,-1.14363,1,G,6.40321,4.26323,-4.71333,0.774191,6.35536,0.121518,-0.8354969999999999,-1,3.81458,6.800106496026176e-27,-65.52517232454201,-47.870451895838585
163796,139686335,G,12.7438,9.18047,-2.74905,8.39972,9.58323,0.791298,-0.290948,-1,G,38.4638,26.69,-2.34519,27.597,26.7929,0.902438,-0.0876425,1,3.71628,6.624870829567646e-27,-16.670092457771176,-5.021545355974986
163796,140194851,G,9.03753,8.153260000000001,0.368605,-3.87998,8.161589999999999,-0.459097,0.0451786999999999,1,G,26.7843,21.0356,3.5185,-16.2021,21.3279,-0.700865,0.16573,-1,3.57911,6.3803430943884365e-27,2.588548833887516,9.495629538702508
163796,140056216,G,7.231039999999999,-3.02022,5.59931,3.43551,6.36192,0.516709,2.06546,1,G,8.0675,-3.24979,7.38293,0.0686314,8.06652,0.00850808,1.98545,-1,3.73025,6.649774616550615e-27,118.3421407530832,113.75790543424179
163796,139547820,G,13.2927,7.540039999999999,3.5806,-10.3447,8.34703,-1.04091,0.443349,1,G,46.2605,31.0032,8.31714,-33.3114,32.0994,-0.907821,0.262096,-1,3.68717,6.572977541158616e-27,25.402026551343862,15.016994627259834
163796,140789152,G,15.0712,-8.5425,-2.53332,-12.1548,8.910219999999999,-1.11696,-2.8533,1,G,10.4366,-5.45555,-4.66934,-7.57274,7.18093,-0.919434,-2.4336900000000004,-1,3.69487,6.586704037920882e-27,-163.482047684667,-139.44016564318417
163796,142090593,G,7.53253,6.44904,-3.73742,-1.08134,7.453760000000001,-0.144569,-0.525233,-1,G,8.92228,5.3726400000000005,-5.61289,-4.38476,7.7698,-0.5380010000000001,-0.807264,1,3.7016,6.598701352623484e-27,-30.093634160992785,-46.25282015284584
163796,143154962,G,8.690389999999999,6.43036,-3.23096,-4.87063,7.19643,-0.633567,-0.46561,1,G,14.0286,12.3901,-1.1909999999999998,-6.46978,12.4472,-0.498831,-0.0958306,-1,3.71284,6.618738472572557e-27,-26.677487899084507,-5.4906889282060245
163796,143796300,G,6.09163,0.585861,5.97832,-1.00659,6.006959999999999,-0.166796,1.47311,1,G,8.668339999999999,0.349086,8.14959,2.9311,8.157060000000001,0.352017,1.52799,-1,3.69879,6.593692072636217e-27,84.40298575851114,87.5473781381889
163796,143573805,G,7.53856,-6.06191,-3.44979,-2.85847,6.9748,-0.399146,-2.62421,-1,G,11.109000000000002,-10.0288,-0.804354,-4.70909,10.061,-0.452459,-3.06156,1,3.66819,6.539142617970591e-27,-150.3561575560159,-175.41446672606074
163796,143806846,G,7.384539999999999,3.97757,-5.24186,3.34993,6.5801300000000005,0.489335,-0.921682,-1,G,8.225660000000001,7.080439999999999,-3.79876,1.75703,8.03512,0.216963,-0.492431,1,3.68576,6.570463987855397e-27,-52.808488653173264,-28.214218001404785
165548,758227961,G,7.580719999999999,-2.02984,0.1233099999999999,-7.3021,2.03358,-1.99036,3.08092,-1,G,7.331539999999999,-0.785296,3.40625,-6.4436800000000005,3.3419300000000005,-1.37144,1.7983,1,3.61193,6.438850058510196e-27,176.52371301743398,103.03500029836916
165548,758917137,G,14.733,-3.80707,4.57801,-13.4758,5.95416,-1.55553,2.26451,1,G,32.7946,-12.8793,7.08065,-29.3166,14.6974,-1.44126,2.63893,-1,3.64986,6.50646642502873e-27,129.74686566516152,151.1995514304484
165548,759691571,G,21.0678,3.05913,-5.39725,20.1333,6.20391,1.89328,-1.05515,-1,G,17.1249,-0.801601,-3.70941,16.6988,3.79504,2.18746,-1.78362,1,3.74817,6.681719918106432e-27,-60.45564175322483,-102.19389825511716
165548,759984776,G,39.5847,3.19122,9.93116,-38.1854,10.4313,-2.00895,1.25988,-1,T,10.8314,-0.361046,4.18295,-9.98403,4.1985,-1.60094,1.6569,1,3.777730000000001,6.734415404378194e-27,72.18580669293742,94.93337707521985
165548,761564197,G,26.9854,9.99313,-11.890999999999998,22.0667,15.5325,1.14994,-0.871907,1,G,27.5178,13.4377,-11.0888,21.2999,17.4222,1.03034,-0.68992,-1,3.58578,6.39223344937601e-27,-49.95659122790978,-39.52950420166315
165548,761427063,G,15.5368,1.88312,-2.43689,15.2282,3.0797,2.30153,-0.912891,1,G,7.5108,3.3496,-1.45042,6.5633300000000006,3.65014,1.34952,-0.408638,-1,3.71896,6.629648363505684e-27,-52.304801455473786,-23.41323274866539
165548,760702815,G,9.36087,1.39844,8.045819999999999,-4.57426,8.16645,-0.5343359999999999,1.39871,1,G,25.0394,2.15376,18.3851,-16.8615,18.5108,-0.816947,1.45418,-1,3.56029,6.346793397107161e-27,80.1401797627381,83.31837665232857
165548,771300790,G,16.1389,4.31659,-11.3522,10.6277,12.1452,0.790209,-1.20744,1,G,10.1269,4.8619,-7.505739999999999,4.75073,8.94282,0.508972,-0.995999,-1,3.6786,6.557700128528407e-27,-69.18121601527156,-57.066539099246725
165548,771263569,G,15.7639,-3.5382,7.18957,13.575,8.01304,1.29784,2.02813,-1,G,12.3578,-5.6136,6.41519,8.94635,8.5245,0.915936,2.28965,1,3.84379,6.852178050626925e-27,116.20328930386,131.1872815621203
165548,772857816,G,17.1763,-4.5189,11.9316,11.4991,12.7587,0.809818,1.93284,1,G,11.8276,-5.08705,8.9776,5.7797,10.3187,0.534328,2.08632,-1,3.632730000000001,6.475929426387485e-27,110.74357447405875,119.53733071372605
165548,772224556,G,16.4356,-10.501,4.58828,11.7811,11.4597,0.901069,2.72966,-1,G,11.8531,-8.012089999999999,5.75615,6.56946,9.86544,0.624513,2.5186,1,3.71014,6.61392528539618e-27,156.39799750567,144.30515028163964
165548,763720503,G,12.7357,5.11382,-4.36782,-10.8147,6.72525,-1.25325,-0.706882,1,G,6.4829,4.15599,-0.190075,-4.97076,4.16034,-1.01264,-0.0457033,-1,3.67013,6.542600982089916e-27,-40.50135521376399,-2.618606199820083
165548,763680862,G,13.9335,-1.61632,-2.69368,-13.5744,3.1414,-2.1697900000000003,-2.11125,1,G,6.75853,-2.96258,-0.314477,-6.06554,2.97922,-1.4596,-3.0358400000000003,-1,3.52415,6.2823679954203725e-27,-120.9657144969871,-173.9408192769844
165548,765683131,G,9.24759,-8.5053,3.49484,0.976021,9.19533,0.105945,2.75172,-1,G,7.530839999999999,-6.795780000000001,2.13308,-2.44332,7.12269,-0.3366389999999999,2.83745,1,3.68323,6.565953853204937e-27,157.6619424017285,162.57390957938472
165548,766381783,G,15.2331,2.29088,9.44922,-11.726,9.72295,-1.0198200000000002,1.33294,-1,G,7.64175,3.60505,4.23899,-5.23639,5.56465,-0.83904,0.866041,1,3.66132,6.526895730599582e-27,76.37183634416293,49.620494185286056
165548,767565822,G,41.1917,3.1859,13.6821,-38.722,14.0482,-1.73845,1.34202,-1,T,7.902419999999999,-1.00025,2.57564,-7.402880000000001,2.76305,-1.71182,1.94122,1,3.69249,6.582461302558e-27,76.89208202214168,111.22371310637834
165548,778252279,G,17.96,4.2694,-7.02566,15.9676,8.221169999999999,1.41751,-1.02474,-1,T,21.0652,7.23416,-5.15575,19.1002,8.8834,1.50881,-0.619196,1,3.53581,6.30315383337466e-27,-58.71327709823211,-35.477317491380184
165548,779604747,G,13.6994,7.14284,-8.959,7.508610000000001,11.4579,0.61568,-0.8977149999999999,1,G,7.30225,5.73331,-3.836980000000001,2.39135,6.89878,0.340043,-0.589784,-1,3.67819,6.556969237142364e-27,-51.4352807055833,-33.792134024341514
165548,780428213,G,12.0716,-6.333419999999999,-10.2564,0.637357,12.0543,0.0528493,-2.12399,-1,T,16.399,-5.03263,-15.3053,3.05561,16.1114,0.1885359999999999,-1.88848,1,3.78807,6.752848128601805e-27,-121.6956627279837,-108.20193369485858
165548,780226231,G,7.77227,-5.95004,-4.99775,-0.1282569999999999,7.77049,-0.0165049,-2.44296,1,G,6.583289999999999,-2.71487,-5.56504,-2.23346,6.19195,-0.353307,-2.02467,-1,3.7217,6.634532857158748e-27,-139.97129751927037,-116.00504590674475
165548,781635909,G,11.3743,-10.8702,3.3069900000000003,-0.5141359999999999,11.3621,-0.0452345,2.84626,-1,G,9.2504,-8.73555,0.559284,-2.9893400000000003,8.75343,-0.3351929999999999,3.07766,1,3.71043,6.614442257352161e-27,163.07868539689497,176.33692877622133
165548,781047799,G,7.66133,-4.580369999999999,2.77646,-5.47688,5.35616,-0.8972209999999999,2.59665,-1,G,4.57372,-0.942049,3.68417,-2.53913,3.8027,-0.626019,1.82113,1,3.6336,6.477480342255429e-27,148.7770858726354,104.34306294465274
166438,444560842,G,30.2258,16.7028,-9.31627,23.4054,19.1253,1.03111,-0.508786,-1,T,16.2442,8.7321,-2.44132,13.4779,9.06695,1.18725,-0.272619,1,3.72985,6.649061551783743e-27,-29.15129047534118,-15.619918115075961
166438,444252831,G,15.4466,7.840560000000001,-13.3076,0.140642,15.4456,0.0091055,-1.03837,1,G,11.1508,7.4317,-8.08117,1.94783,10.9789,0.176499,-0.82724,-1,3.51276,6.262063476183723e-27,-59.49421857299537,-47.3973606443991
166438,445301365,G,62.1029,-10.8228,8.861289999999999,-60.5071,13.9877,-2.17083,2.45552,-1,T,14.1541,-3.62282,0.786713,-13.6596,3.70725,-2.01523,2.92776,1,3.5613300000000003,6.348647365501025e-27,140.69093250995465,167.74829142721086
166438,446125643,G,6.53755,-1.13657,-3.10507,-5.638719999999999,3.30655,-1.30351,-1.92168,-1,G,6.9238100000000005,-1.96035,0.460816,-6.62365,2.01378,-1.90613,2.91072,1,3.7762,6.73168793164491e-27,-110.10415357469279,166.771971344308
